module,pi,theta,karatsuba,length,cycles
nmh,226,5,0,2492,3804
nmh,226,5,0,2604,3967
nmh,226,5,0,2716,4127
nmh,226,5,0,2828,4291
nmh,226,5,0,2940,4450
nmh,226,5,0,3052,4612
nmh,226,5,0,3164,4773
nmh,226,5,0,3276,4936
nmh,226,5,0,3388,5096
nmh,226,5,0,3500,5259
nmh,226,5,0,3612,5422
nmh,226,5,0,3724,5582
nmh,226,5,0,3836,5744
nmh,226,5,0,3948,5904
nmh,226,5,0,4060,6067
nmh,226,5,0,4172,6231
nmh,226,5,0,4284,6390
nmh,226,5,0,4396,6551
nmh,226,5,0,4508,6712
nmh,226,5,0,4620,6877
nmh,226,5,0,4732,7036
nmh,226,5,0,4844,7198
nmh,226,5,0,4956,7359
nmh,226,5,0,5068,7521
nmh,226,5,0,5180,7682
nmh,226,5,0,5292,7843
nmh,226,5,0,5404,8003
nmh,226,5,0,5516,8165
nmh,226,5,0,5628,8327
nmh,226,5,0,5740,8490
nmh,226,5,0,5852,8649
nmh,226,5,0,5964,8810
nmh,226,5,0,6076,8972
nmh,226,5,0,6188,9133
nmh,226,5,0,6300,9295
nmh,226,5,0,6412,9456
nmh,226,5,0,6524,9617
nmh,226,5,0,6636,9779
nmh,226,5,0,6748,9941
nmh,226,5,0,6860,10102
nmh,226,5,0,6972,10267
nmh,226,5,0,7084,10424
nmh,226,5,0,7196,10586
nmh,226,5,0,7308,10749
nmh,226,5,0,7420,10909
nmh,226,5,0,7532,11072
nmh,226,5,0,7644,11232
nmh,226,5,0,7756,11394
nmh,226,5,0,7868,11553
nmh,226,5,0,7980,11715
nmh,226,5,0,8092,11878
nmh,226,5,0,8204,12040
nmh,226,5,0,8316,12201
nmh,226,5,0,8428,12363
nmh,226,5,0,8540,12525
nmh,226,5,0,8652,12688
nmh,226,5,0,8764,12849
nmh,226,5,0,8876,13008
nmh,226,5,0,8988,13170
nmh,226,5,0,9100,13331
nmh,226,5,0,9212,13493
nmh,226,5,0,9324,13654
nmh,226,5,0,9436,13814
nmh,226,5,0,9548,13977
nmh,226,5,0,9660,14138
nmh,226,5,0,9772,14299
nmh,226,5,0,9884,14459
nmh,226,5,0,9996,14622
nmh,226,5,0,10108,14783
nmh,226,5,0,10220,14944
nmh,226,5,0,10332,15108
nmh,226,5,0,10444,15268
nmh,226,5,0,10556,15429
nmh,226,5,0,10668,15591
nmh,226,5,0,10780,15752
nmh,226,5,0,10892,15912
nmh,226,5,0,11004,16073
nmh,226,5,0,11116,16236
nmh,226,5,0,11228,16396
nmh,226,5,0,11340,16558
nmh,226,5,0,11452,16718
nmh,226,5,0,11564,16882
nmh,226,5,0,11676,17041
nmh,226,5,0,11788,17204
nmh,226,5,0,11900,17363
nmh,226,5,0,12012,17527
nmh,226,5,0,12124,17690
nmh,226,5,0,12236,17849
nmh,226,5,0,12348,18011
nmh,226,5,0,12460,18173
nmh,226,5,0,12572,18335
nmh,226,5,0,12684,18496
nmh,226,5,0,12796,18658
nmh,226,5,0,12908,18819
nmh,226,5,0,13020,18980
nmh,226,5,0,13132,19140
nmh,226,5,0,13244,19302
nmh,226,5,0,13356,19462
nmh,226,5,0,13468,19625
nmh,226,5,0,13580,19787
nmh,226,5,0,13692,19949
nmh,226,5,0,13804,20108
nmh,226,5,0,13916,20259
nmh,226,5,0,14028,20436
nmh,226,5,0,14140,20583
nmh,226,5,0,14252,20756
nmh,226,5,0,14364,20904
nmh,226,5,0,14476,21078
nmh,226,5,0,14588,21227
nmh,226,5,0,14700,21402
nmh,226,5,0,14812,21547
nmh,226,5,0,14924,21724
nmh,226,5,0,15036,21873
nmh,226,5,0,15148,22046
nmh,226,5,0,15260,22194
nmh,226,5,0,15372,22364
nmh,226,5,0,15484,22529
nmh,226,5,0,15596,22677
nmh,226,5,0,15708,22849
nmh,226,5,0,15820,22998
nmh,226,5,0,15932,23173
nmh,226,5,1,140,414
nmh,226,5,1,252,592
nmh,226,5,1,364,765
nmh,226,5,1,476,940
nmh,226,5,1,588,1114
nmh,226,5,1,700,1288
nmh,226,5,1,812,1463
nmh,226,5,1,924,1637
nmh,226,5,1,1036,1812
nmh,226,5,1,1148,1986
nmh,226,5,1,1260,2161
nmh,226,5,1,1372,2335
nmh,226,5,1,1484,2510
nmh,226,5,1,1596,2685
nmh,226,5,1,1708,2859
nmh,226,5,1,1820,3034
nmh,226,5,1,1932,3208
nmh,226,5,1,2044,3383
nmh,226,5,1,2156,3558
nmh,226,5,1,2268,3732
nmh,226,5,1,2380,3907
nmh,226,5,1,2492,4081
nmh,226,5,1,2604,4256
nmh,226,5,1,2716,4430
nmh,226,5,1,2828,4606
nmh,226,5,1,2940,4780
nmh,226,5,1,3052,4955
nmh,226,5,1,3164,5129
nmh,226,5,1,3276,5303
nmh,226,5,1,3388,5479
nmh,226,5,1,3500,5652
nmh,226,5,1,3612,5828
nmh,226,5,1,3724,6002
nmh,226,5,1,3836,6177
nmh,226,5,1,3948,6353
nmh,226,5,1,4060,6526
nmh,226,5,1,4172,6702
nmh,226,5,1,4284,6876
nmh,226,5,1,4396,7050
nmh,226,5,1,4508,7225
nmh,226,5,1,4620,7399
nmh,226,5,1,4732,7574
nmh,226,5,1,4844,7751
nmh,226,5,1,4956,7924
nmh,226,5,1,5068,8099
nmh,226,5,1,5180,8274
nmh,226,5,1,5292,8450
nmh,226,5,1,5404,8623
nmh,226,5,1,5516,8798
nmh,226,5,1,5628,8972
nmh,226,5,1,5740,9149
nmh,226,5,1,5852,9321
nmh,226,5,1,5964,9497
nmh,226,5,1,6076,9673
nmh,226,5,1,6188,9849
nmh,226,5,1,6300,10022
nmh,226,5,1,6412,10196
nmh,226,5,1,6524,10372
nmh,226,5,1,6636,10547
nmh,226,5,1,6748,10719
nmh,226,5,1,6860,10894
nmh,226,5,1,6972,11071
nmh,226,5,1,7084,11245
nmh,226,5,1,7196,11419
nmh,226,5,1,7308,11594
nmh,226,5,1,7420,11785
nmh,226,5,1,7532,11945
nmh,226,5,1,7644,12121
nmh,226,5,1,7756,12295
nmh,226,5,1,7868,12469
nmh,226,5,1,7980,12641
nmh,226,5,1,8092,12819
nmh,226,5,1,8204,12992
nmh,226,5,1,8316,13170
nmh,226,5,1,8428,13339
nmh,226,5,1,8540,13514
nmh,226,5,1,8652,13712
nmh,226,5,1,8764,13867
nmh,226,5,1,8876,14037
nmh,226,5,1,8988,14214
nmh,226,5,1,9100,14391
nmh,226,5,1,9212,14616
nmh,226,5,1,9324,14741
nmh,226,5,1,9436,14916
nmh,226,5,1,9548,15091
nmh,226,5,1,9660,15262
nmh,226,5,1,9772,15493
nmh,226,5,1,9884,15615
nmh,226,5,1,9996,15789
nmh,226,5,1,10108,15963
nmh,226,5,1,10220,16136
nmh,226,5,1,10332,16313
nmh,226,5,1,10444,16488
nmh,226,5,1,10556,16663
nmh,226,5,1,10668,16837
nmh,226,5,1,10780,17069
nmh,226,5,1,10892,17187
nmh,226,5,1,11004,17362
nmh,226,5,1,11116,17536
nmh,226,5,1,11228,17713
nmh,226,5,1,11340,17946
nmh,226,5,1,11452,18060
nmh,226,5,1,11564,18236
nmh,226,5,1,11676,18463
nmh,226,5,1,11788,18585
nmh,226,5,1,11900,18760
nmh,226,5,1,12012,18934
nmh,226,5,1,12124,19107
nmh,226,5,1,12236,19283
nmh,226,5,1,12348,19460
nmh,226,5,1,12460,19632
nmh,226,5,1,12572,19807
nmh,226,5,1,12684,19982
nmh,226,5,1,12796,20157
nmh,226,5,1,12908,20332
nmh,226,5,1,13020,20507
nmh,226,5,1,13132,20682
nmh,226,5,1,13244,20856
nmh,226,5,1,13356,21101
nmh,226,5,1,13468,21279
nmh,226,5,1,13580,21454
nmh,226,5,1,13692,21629
nmh,226,5,1,13804,21803
nmh,226,5,1,13916,21980
nmh,226,5,1,14028,22165
nmh,226,5,1,14140,22342
nmh,226,5,1,14252,22516
nmh,226,5,1,14364,22691
nmh,226,5,1,14476,22868
nmh,226,5,1,14588,23042
nmh,226,5,1,14700,23218
nmh,226,5,1,14812,23393
nmh,226,5,1,14924,23570
nmh,226,5,1,15036,23746
nmh,226,5,1,15148,23920
nmh,226,5,1,15260,24096
nmh,226,5,1,15372,24269
nmh,226,5,1,15484,24448
nmh,226,5,1,15596,24624
nmh,226,5,1,15708,24798
nmh,226,5,1,15820,24972
nmh,226,5,1,15932,25147
sqh,116,3,0,140,169
sqh,116,3,0,252,273
sqh,116,3,0,364,377
sqh,116,3,0,476,479
sqh,116,3,0,588,580
sqh,116,3,0,700,681
sqh,116,3,0,812,782
sqh,116,3,0,924,884
sqh,116,3,0,1036,985
sqh,116,3,0,1148,1086
sqh,116,3,0,1260,1187
sqh,116,3,0,1372,1288
sqh,116,3,0,1484,1397
sqh,116,3,0,1596,1506
sqh,116,3,0,1708,1613
sqh,116,3,0,1820,1720
sqh,116,3,0,1932,1825
sqh,116,3,0,2044,1933
sqh,116,3,0,2156,2040
sqh,116,3,0,2268,2146
sqh,116,3,0,2380,2257
sqh,116,3,0,2492,2371
sqh,116,3,0,2604,2477
sqh,116,3,0,2716,2584
sqh,116,3,0,2828,2696
sqh,116,3,0,2940,2799
sqh,116,3,0,3052,2903
sqh,116,3,0,3164,3011
sqh,116,3,0,3276,3119
sqh,116,3,0,3388,3226
sqh,116,3,0,3500,3328
sqh,116,3,0,3612,3433
sqh,116,3,0,3724,3540
sqh,116,3,0,3836,3649
sqh,116,3,0,3948,3755
sqh,116,3,0,4060,3861
sqh,116,3,0,4172,3925
sqh,116,3,0,4284,4032
sqh,116,3,0,4396,4141
sqh,116,3,0,4508,4249
sqh,116,3,0,4620,4354
sqh,116,3,0,4732,4460
sqh,116,3,0,4844,4605
sqh,116,3,0,4956,4721
sqh,116,3,0,5068,4828
sqh,116,3,0,5180,4931
sqh,116,3,0,5292,5030
sqh,116,3,0,5404,5136
sqh,116,3,0,5516,5241
sqh,116,3,0,5628,5345
sqh,116,3,0,5740,5450
sqh,116,3,0,5852,5537
sqh,116,3,0,5964,5644
sqh,116,3,0,6076,5753
sqh,116,3,0,6188,5859
sqh,116,3,0,6300,5966
sqh,116,3,0,6412,6070
sqh,116,3,0,6524,6175
sqh,116,3,0,6636,6283
sqh,116,3,0,6748,6389
sqh,116,3,0,6860,6495
sqh,116,3,0,6972,6599
sqh,116,3,0,7084,6705
sqh,116,3,0,7196,6813
sqh,116,3,0,7308,6917
sqh,116,3,0,7420,7024
sqh,116,3,0,7532,7129
sqh,116,3,0,7644,7236
sqh,116,3,0,7756,7342
sqh,116,3,0,7868,7450
sqh,116,3,0,7980,7555
sqh,116,3,0,8092,7662
sqh,116,3,0,8204,7766
sqh,116,3,0,8316,7872
sqh,116,3,0,8428,7980
sqh,116,3,0,8540,8085
sqh,116,3,0,8652,8190
sqh,116,3,0,8764,8350
sqh,116,3,0,8876,8457
sqh,116,3,0,8988,8561
sqh,116,3,0,9100,8665
sqh,116,3,0,9212,8770
sqh,116,3,0,9324,8875
sqh,116,3,0,9436,8986
sqh,116,3,0,9548,9086
sqh,116,3,0,9660,9190
sqh,116,3,0,9772,9293
sqh,116,3,0,9884,9398
sqh,116,3,0,9996,9500
sqh,116,3,0,10108,9594
sqh,116,3,0,10220,9691
sqh,116,3,0,10332,9795
sqh,116,3,0,10444,9899
sqh,116,3,0,10556,10009
sqh,116,3,0,10668,10113
sqh,116,3,0,10780,10219
sqh,116,3,0,10892,10304
sqh,116,3,0,11004,10412
sqh,116,3,0,11116,10523
sqh,116,3,0,11228,10628
sqh,116,3,0,11340,10732
sqh,116,3,0,11452,10837
sqh,116,3,0,11564,10944
sqh,116,3,0,11676,11057
sqh,116,3,0,11788,11158
sqh,116,3,0,11900,11265
sqh,116,3,0,12012,11367
sqh,116,3,0,12124,11474
sqh,116,3,0,12236,11584
sqh,116,3,0,12348,11689
sqh,116,3,0,12460,11798
sqh,116,3,0,12572,11923
sqh,116,3,0,12684,12035
sqh,116,3,0,12796,12141
sqh,116,3,0,12908,12247
sqh,116,3,0,13020,12349
sqh,116,3,0,13132,12450
sqh,116,3,0,13244,12564
sqh,116,3,0,13356,12665
sqh,116,3,0,13468,12774
sqh,116,3,0,13580,12876
sqh,116,3,0,13692,12979
sqh,116,3,0,13804,13086
sqh,116,3,0,13916,13193
sqh,116,3,0,14028,13298
sqh,116,3,0,14140,13403
sqh,116,3,0,14252,13405
sqh,116,3,0,14364,13514
sqh,116,3,0,14476,13629
sqh,116,3,0,14588,13738
sqh,116,3,0,14700,13844
sqh,116,3,0,14812,13946
sqh,116,3,0,14924,14052
sqh,116,3,0,15036,14164
sqh,116,3,0,15148,14272
sqh,116,3,0,15260,14377
sqh,116,3,0,15372,14479
sqh,116,3,0,15484,14585
sqh,116,3,0,15596,14698
sqh,116,3,0,15708,14800
sqh,116,3,0,15820,14908
sqh,116,3,0,15932,15092
sqh,116,3,1,140,170
sqh,116,3,1,252,274
sqh,116,3,1,364,377
sqh,116,3,1,476,479
sqh,116,3,1,588,580
sqh,116,3,1,700,682
sqh,116,3,1,812,783
sqh,116,3,1,924,884
sqh,116,3,1,1036,986
sqh,116,3,1,1148,1087
sqh,116,3,1,1260,1188
sqh,116,3,1,1372,1289
sqh,116,3,1,1484,1389
sqh,116,3,1,1596,1490
sqh,116,3,1,1708,1591
sqh,116,3,1,1820,1691
sqh,116,3,1,1932,1792
sqh,116,3,1,2044,1904
sqh,116,3,1,2156,2012
sqh,116,3,1,2268,2121
sqh,116,3,1,2380,2228
sqh,116,3,1,2492,2334
sqh,116,3,1,2604,2440
sqh,116,3,1,2716,2546
sqh,116,3,1,2828,2653
sqh,116,3,1,2940,2760
sqh,116,3,1,3052,2864
sqh,116,3,1,3164,2972
sqh,116,3,1,3276,3079
sqh,116,3,1,3388,3190
sqh,116,3,1,3500,3289
sqh,116,3,1,3612,3394
sqh,116,3,1,3724,3483
sqh,116,3,1,3836,3590
sqh,116,3,1,3948,3706
sqh,116,3,1,4060,3808
sqh,116,3,1,4172,3912
sqh,116,3,1,4284,4018
sqh,116,3,1,4396,4125
sqh,116,3,1,4508,4231
sqh,116,3,1,4620,4337
sqh,116,3,1,4732,4441
sqh,116,3,1,4844,4547
sqh,116,3,1,4956,4654
sqh,116,3,1,5068,4761
sqh,116,3,1,5180,4891
sqh,116,3,1,5292,4995
sqh,116,3,1,5404,5103
sqh,116,3,1,5516,5210
sqh,116,3,1,5628,5315
sqh,116,3,1,5740,5421
sqh,116,3,1,5852,5526
sqh,116,3,1,5964,5632
sqh,116,3,1,6076,5738
sqh,116,3,1,6188,5845
sqh,116,3,1,6300,5950
sqh,116,3,1,6412,6055
sqh,116,3,1,6524,6160
sqh,116,3,1,6636,6270
sqh,116,3,1,6748,6374
sqh,116,3,1,6860,6480
sqh,116,3,1,6972,6583
sqh,116,3,1,7084,6689
sqh,116,3,1,7196,6836
sqh,116,3,1,7308,6940
sqh,116,3,1,7420,7044
sqh,116,3,1,7532,7148
sqh,116,3,1,7644,7252
sqh,116,3,1,7756,7357
sqh,116,3,1,7868,7464
sqh,116,3,1,7980,7548
sqh,116,3,1,8092,7655
sqh,116,3,1,8204,7759
sqh,116,3,1,8316,7867
sqh,116,3,1,8428,7971
sqh,116,3,1,8540,8080
sqh,116,3,1,8652,8184
sqh,116,3,1,8764,8262
sqh,116,3,1,8876,8370
sqh,116,3,1,8988,8479
sqh,116,3,1,9100,8586
sqh,116,3,1,9212,8693
sqh,116,3,1,9324,8796
sqh,116,3,1,9436,8903
sqh,116,3,1,9548,9010
sqh,116,3,1,9660,9115
sqh,116,3,1,9772,9223
sqh,116,3,1,9884,9329
sqh,116,3,1,9996,9438
sqh,116,3,1,10108,9544
sqh,116,3,1,10220,9670
sqh,116,3,1,10332,9776
sqh,116,3,1,10444,9882
sqh,116,3,1,10556,9995
sqh,116,3,1,10668,10099
sqh,116,3,1,10780,10201
sqh,116,3,1,10892,10301
sqh,116,3,1,11004,10408
sqh,116,3,1,11116,10518
sqh,116,3,1,11228,10621
sqh,116,3,1,11340,10729
sqh,116,3,1,11452,10832
sqh,116,3,1,11564,10939
sqh,116,3,1,11676,11044
sqh,116,3,1,11788,11149
sqh,116,3,1,11900,11254
sqh,116,3,1,12012,11359
sqh,116,3,1,12124,11443
sqh,116,3,1,12236,11551
sqh,116,3,1,12348,11661
sqh,116,3,1,12460,11766
sqh,116,3,1,12572,11870
sqh,116,3,1,12684,11974
sqh,116,3,1,12796,12084
sqh,116,3,1,12908,12189
sqh,116,3,1,13020,12297
sqh,116,3,1,13132,12400
sqh,116,3,1,13244,12504
sqh,116,3,1,13356,12615
sqh,116,3,1,13468,12714
sqh,116,3,1,13580,12762
sqh,116,3,1,13692,12872
sqh,116,3,1,13804,13066
sqh,116,3,1,13916,13178
sqh,116,3,1,14028,13278
sqh,116,3,1,14140,13382
sqh,116,3,1,14252,13487
sqh,116,3,1,14364,13591
sqh,116,3,1,14476,13697
sqh,116,3,1,14588,13801
sqh,116,3,1,14700,13897
sqh,116,3,1,14812,13909
sqh,116,3,1,14924,14020
sqh,116,3,1,15036,14131
sqh,116,3,1,15148,14237
sqh,116,3,1,15260,14343
sqh,116,3,1,15372,14447
sqh,116,3,1,15484,14559
sqh,116,3,1,15596,14816
sqh,116,3,1,15708,14924
sqh,116,3,1,15820,15028
sqh,116,3,1,15932,15120
sqh,226,5,0,140,379
sqh,226,5,0,252,537
sqh,226,5,0,364,694
sqh,226,5,0,476,865
sqh,226,5,0,588,1044
sqh,226,5,0,700,1222
sqh,226,5,0,812,1401
sqh,226,5,0,924,1575
sqh,226,5,0,1036,1786
sqh,226,5,0,1148,1929
sqh,226,5,0,1260,2111
sqh,226,5,0,1372,2292
sqh,226,5,0,1484,2469
sqh,226,5,0,1596,2650
sqh,226,5,0,1708,2825
sqh,226,5,0,1820,3001
sqh,226,5,0,1932,3172
sqh,226,5,0,2044,3346
sqh,226,5,0,2156,3519
sqh,226,5,0,2268,3694
sqh,226,5,0,2380,3865
sqh,226,5,0,2492,4039
sqh,226,5,0,2604,4212
sqh,226,5,0,2716,4386
sqh,226,5,0,2828,4559
sqh,226,5,0,2940,4731
sqh,226,5,0,3052,4905
sqh,226,5,0,3164,5079
sqh,226,5,0,3276,5253
sqh,226,5,0,3388,5425
sqh,226,5,0,3500,5598
sqh,226,5,0,3612,5774
sqh,226,5,0,3724,5945
sqh,226,5,0,3836,6120
sqh,226,5,0,3948,6293
sqh,226,5,0,4060,6467
sqh,226,5,0,4172,6640
sqh,226,5,0,4284,6813
sqh,226,5,0,4396,6987
sqh,226,5,0,4508,7159
sqh,226,5,0,4620,7333
sqh,226,5,0,4732,7506
sqh,226,5,0,4844,7679
sqh,226,5,0,4956,7856
sqh,226,5,0,5068,8026
sqh,226,5,0,5180,8206
sqh,226,5,0,5292,8373
sqh,226,5,0,5404,8546
sqh,226,5,0,5516,8719
sqh,226,5,0,5628,8892
sqh,226,5,0,5740,9066
sqh,226,5,0,5852,9239
sqh,226,5,0,5964,9413
sqh,226,5,0,6076,9586
sqh,226,5,0,6188,9760
sqh,226,5,0,6300,9932
sqh,226,5,0,6412,10106
sqh,226,5,0,6524,10279
sqh,226,5,0,6636,10452
sqh,226,5,0,6748,10626
sqh,226,5,0,6860,10807
sqh,226,5,0,6972,10982
sqh,226,5,0,7084,11154
sqh,226,5,0,7196,11327
sqh,226,5,0,7308,11500
sqh,226,5,0,7420,11674
sqh,226,5,0,7532,11849
sqh,226,5,0,7644,12020
sqh,226,5,0,7756,12194
sqh,226,5,0,7868,12367
sqh,226,5,0,7980,12541
sqh,226,5,0,8092,12716
sqh,226,5,0,8204,12888
sqh,226,5,0,8316,13061
sqh,226,5,0,8428,13234
sqh,226,5,0,8540,13408
sqh,226,5,0,8652,13582
sqh,226,5,0,8764,13754
sqh,226,5,0,8876,13929
sqh,226,5,0,8988,14102
sqh,226,5,0,9100,14275
sqh,226,5,0,9212,14448
sqh,226,5,0,9324,14621
sqh,226,5,0,9436,14795
sqh,226,5,0,9548,14968
sqh,226,5,0,9660,15142
sqh,226,5,0,9772,15314
sqh,226,5,0,9884,15487
sqh,226,5,0,9996,15661
sqh,226,5,0,10108,15834
sqh,226,5,0,10220,16007
sqh,226,5,0,10332,16180
sqh,226,5,0,10444,16354
sqh,226,5,0,10556,16528
sqh,226,5,0,10668,16701
sqh,226,5,0,10780,16874
sqh,226,5,0,10892,17047
sqh,226,5,0,11004,17220
sqh,226,5,0,11116,17393
sqh,226,5,0,11228,17567
sqh,226,5,0,11340,17740
sqh,226,5,0,11452,17915
sqh,226,5,0,11564,18088
sqh,226,5,0,11676,18259
sqh,226,5,0,11788,18434
sqh,226,5,0,11900,18607
sqh,226,5,0,12012,18782
sqh,226,5,0,12124,18954
sqh,226,5,0,12236,19127
sqh,226,5,0,12348,19302
sqh,226,5,0,12460,19474
sqh,226,5,0,12572,19647
sqh,226,5,0,12684,19821
sqh,226,5,0,12796,19995
sqh,226,5,0,12908,20167
sqh,226,5,0,13020,20340
sqh,226,5,0,13132,20515
sqh,226,5,0,13244,20688
sqh,226,5,0,13356,20859
sqh,226,5,0,13468,21033
sqh,226,5,0,13580,21206
sqh,226,5,0,13692,21379
sqh,226,5,0,13804,21553
sqh,226,5,0,13916,21727
sqh,226,5,0,14028,21899
sqh,226,5,0,14140,22074
sqh,226,5,0,14252,22247
sqh,226,5,0,14364,22420
sqh,226,5,0,14476,22593
sqh,226,5,0,14588,22766
sqh,226,5,0,14700,22939
sqh,226,5,0,14812,23115
sqh,226,5,0,14924,23286
sqh,226,5,0,15036,23460
sqh,226,5,0,15148,23623
sqh,226,5,0,15260,23807
sqh,226,5,0,15372,23979
sqh,226,5,0,15484,24153
sqh,226,5,0,15596,24326
sqh,226,5,0,15708,24501
sqh,226,5,0,15820,24672
sqh,226,5,0,15932,24845
sqh,226,5,1,140,379
sqh,226,5,1,252,538
sqh,226,5,1,364,694
sqh,226,5,1,476,875
sqh,226,5,1,588,1054
sqh,226,5,1,700,1232
sqh,226,5,1,812,1413
sqh,226,5,1,924,1612
sqh,226,5,1,1036,1788
sqh,226,5,1,1148,1958
sqh,226,5,1,1260,2132
sqh,226,5,1,1372,2305
sqh,226,5,1,1484,2479
sqh,226,5,1,1596,2652
sqh,226,5,1,1708,2826
sqh,226,5,1,1820,3002
sqh,226,5,1,1932,3174
sqh,226,5,1,2044,3347
sqh,226,5,1,2156,3521
sqh,226,5,1,2268,3697
sqh,226,5,1,2380,3867
sqh,226,5,1,2492,4038
sqh,226,5,1,2604,4211
sqh,226,5,1,2716,4386
sqh,226,5,1,2828,4558
sqh,226,5,1,2940,4731
sqh,226,5,1,3052,4906
sqh,226,5,1,3164,5079
sqh,226,5,1,3276,5254
sqh,226,5,1,3388,5425
sqh,226,5,1,3500,5598
sqh,226,5,1,3612,5771
sqh,226,5,1,3724,5945
sqh,226,5,1,3836,6120
sqh,226,5,1,3948,6293
sqh,226,5,1,4060,6468
sqh,226,5,1,4172,6643
sqh,226,5,1,4284,6817
sqh,226,5,1,4396,6993
sqh,226,5,1,4508,7163
sqh,226,5,1,4620,7336
sqh,226,5,1,4732,7509
sqh,226,5,1,4844,7682
sqh,226,5,1,4956,7862
sqh,226,5,1,5068,8031
sqh,226,5,1,5180,8210
sqh,226,5,1,5292,8379
sqh,226,5,1,5404,8551
sqh,226,5,1,5516,8723
sqh,226,5,1,5628,8896
sqh,226,5,1,5740,9069
sqh,226,5,1,5852,9239
sqh,226,5,1,5964,9415
sqh,226,5,1,6076,9587
sqh,226,5,1,6188,9759
sqh,226,5,1,6300,9933
sqh,226,5,1,6412,10106
sqh,226,5,1,6524,10278
sqh,226,5,1,6636,10451
sqh,226,5,1,6748,10627
sqh,226,5,1,6860,10808
sqh,226,5,1,6972,10981
sqh,226,5,1,7084,11154
sqh,226,5,1,7196,11328
sqh,226,5,1,7308,11501
sqh,226,5,1,7420,11674
sqh,226,5,1,7532,11853
sqh,226,5,1,7644,12025
sqh,226,5,1,7756,12198
sqh,226,5,1,7868,12373
sqh,226,5,1,7980,12545
sqh,226,5,1,8092,12719
sqh,226,5,1,8204,12894
sqh,226,5,1,8316,13065
sqh,226,5,1,8428,13238
sqh,226,5,1,8540,13413
sqh,226,5,1,8652,13582
sqh,226,5,1,8764,13754
sqh,226,5,1,8876,13927
sqh,226,5,1,8988,14101
sqh,226,5,1,9100,14274
sqh,226,5,1,9212,14453
sqh,226,5,1,9324,14624
sqh,226,5,1,9436,14799
sqh,226,5,1,9548,14972
sqh,226,5,1,9660,15147
sqh,226,5,1,9772,15317
sqh,226,5,1,9884,15485
sqh,226,5,1,9996,15661
sqh,226,5,1,10108,15833
sqh,226,5,1,10220,16006
sqh,226,5,1,10332,16180
sqh,226,5,1,10444,16353
sqh,226,5,1,10556,16526
sqh,226,5,1,10668,16699
sqh,226,5,1,10780,16873
sqh,226,5,1,10892,17046
sqh,226,5,1,11004,17221
sqh,226,5,1,11116,17391
sqh,226,5,1,11228,17566
sqh,226,5,1,11340,17741
sqh,226,5,1,11452,17912
sqh,226,5,1,11564,18086
sqh,226,5,1,11676,18259
sqh,226,5,1,11788,18432
sqh,226,5,1,11900,18605
sqh,226,5,1,12012,18779
sqh,226,5,1,12124,18952
sqh,226,5,1,12236,19125
sqh,226,5,1,12348,19298
sqh,226,5,1,12460,19477
sqh,226,5,1,12572,19650
sqh,226,5,1,12684,19827
sqh,226,5,1,12796,19993
sqh,226,5,1,12908,20165
sqh,226,5,1,13020,20339
sqh,226,5,1,13132,20512
sqh,226,5,1,13244,20685
sqh,226,5,1,13356,20859
sqh,226,5,1,13468,21032
sqh,226,5,1,13580,21205
sqh,226,5,1,13692,21378
sqh,226,5,1,13804,21552
sqh,226,5,1,13916,21725
sqh,226,5,1,14028,21897
sqh,226,5,1,14140,22072
sqh,226,5,1,14252,22243
sqh,226,5,1,14364,22416
sqh,226,5,1,14476,22591
sqh,226,5,1,14588,22764
sqh,226,5,1,14700,22937
sqh,226,5,1,14812,23111
sqh,226,5,1,14924,23284
sqh,226,5,1,15036,23457
sqh,226,5,1,15148,23630
sqh,226,5,1,15260,23804
sqh,226,5,1,15372,23977
sqh,226,5,1,15484,24150
sqh,226,5,1,15596,24322
sqh,226,5,1,15708,24499
sqh,226,5,1,15820,24671
sqh,226,5,1,15932,24845
hkm_iter,116,3,0,140,412
hkm_iter,116,3,0,252,680
hkm_iter,116,3,0,364,948
hkm_iter,116,3,0,476,1213
hkm_iter,116,3,0,588,1480
hkm_iter,116,3,0,700,1749
hkm_iter,116,3,0,812,2017
hkm_iter,116,3,0,924,2282
hkm_iter,116,3,0,1036,2530
hkm_iter,116,3,0,1148,2794
hkm_iter,116,3,0,1260,3057
hkm_iter,116,3,0,1372,3319
hkm_iter,116,3,0,1484,3582
hkm_iter,116,3,0,1596,3846
hkm_iter,116,3,0,1708,4112
hkm_iter,116,3,0,1820,4373
hkm_iter,116,3,0,1932,4635
hkm_iter,116,3,0,2044,4893
hkm_iter,116,3,0,2156,5150
hkm_iter,116,3,0,2268,5419
hkm_iter,116,3,0,2380,5692
hkm_iter,116,3,0,2492,5947
hkm_iter,116,3,0,2604,6209
hkm_iter,116,3,0,2716,6462
hkm_iter,116,3,0,2828,6726
hkm_iter,116,3,0,2940,6989
hkm_iter,116,3,0,3052,7261
hkm_iter,116,3,0,3164,7523
hkm_iter,116,3,0,3276,7775
hkm_iter,116,3,0,3388,8051
hkm_iter,116,3,0,3500,8585
hkm_iter,116,3,0,3612,8850
hkm_iter,116,3,0,3724,9116
hkm_iter,116,3,0,3836,9387
hkm_iter,116,3,0,3948,9655
hkm_iter,116,3,0,4060,9923
hkm_iter,116,3,0,4172,10197
hkm_iter,116,3,0,4284,10466
hkm_iter,116,3,0,4396,10735
hkm_iter,116,3,0,4508,11005
